"ID","Name","Smiles","assay_type","standard_relation","standard_type","Standard value","Standard units","Function","description","pref_name","target_type","organism","Reference"
"CHEMBL325258","4-(3-Phenyl-propyl)-piperazine-1-carboxylic acid 2-(4-cyano-phenyl)-ethyl ester","O=C(OCCc1ccc(cc1)C#N)N2CCN(CCCc3ccccc3)CC2","B","=","IC50",854000.000000000000000000000000000000,"M","NA","Inhibition of human 5-hydroxytryptamine 2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL313714","(R)-2-(4-Fluoro-phenyl)-2-{1-[3-(5-[1,2,4]triazol-4-yl-1H-indol-3-yl)-propyl]-piperidin-4-ylamino}-ethanol","OC[C@H](NC1CCN(CCCc2c[nH]c3ccc(cc23)n4cnnc4)CC1)c5ccc(F)cc5","B","=","IC50",1100000.000000000000000000000000000000,"M","NA","Compound was tested for the displacement of [3H]5-HT binding to cloned human 5-hydroxytryptamine 2A receptor stably expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL715","{2-Butyl-5-chloro-3-[2'-(2H-tetrazol-5-yl)-biphenyl-4-ylmethyl]-3H-imidazol-4-yl}-methanol","CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24","B","=","IC50",9000.000000000000000000000000000000,"M","NA","Inhibitory concentration against human 5-HT2A receptor in BEK cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL131482","3-{4-[4-(6-Fluoro-benzo[b]thiophen-3-yl)-piperazin-1-yl]-butyl}-2-methyl-1-thia-3-aza-spiro[4.4]nonan-4-one","CC1SC2(CCCC2)C(=O)N1CCCCN3CCN(CC3)c4csc5cc(F)ccc45","B","=","IC50",8000.000000000000000000000000000000,"M","NA","Inhibitory concentration against human 5-HT2A receptor in BEK cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL89934","3-{4-[4-(6-Fluoro-benzo[b]thiophen-3-yl)-piperazin-1-yl]-butyl}-2,5,5-trimethyl-thiazolidin-4-one","CC1SC(C)(C)C(=O)N1CCCCN2CCN(CC2)c3csc4cc(F)ccc34","B","=","IC50",17000.000000000000000000000000000000,"M","NA","Inhibitory concentration against human 5-HT2A receptor in BEK cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL42","8-Chloro-11-(4-methyl-piperazin-1-yl)-5H-dibenzo[b,e][1,4]diazepine","CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24","B","=","IC50",12000.000000000000000000000000000000,"M","NA","Inhibitory concentration against human 5-HT2A receptor in BEK cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL54","4-[4-(4-Chloro-phenyl)-4-hydroxy-piperidin-1-yl]-1-(4-fluoro-phenyl)-butan-1-one","OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3","B","=","IC50",288000.000000000000000000000000000000,"M","NA","Inhibitory concentration against human 5-HT2A receptor in BEK cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL297446","1-(3-Methoxy-phenyl)-3-[3-(3-phenethyl-piperidin-1-yl)-propyl]-urea","COc1cccc(NC(=O)NCCCN2CCCC(CCc3ccccc3)C2)c1","B","=","IC50",787000.000000000000000000000000000000,"M","NA","Binding affinity against serotonin 5-hydroxytryptamine 2A receptor was determined using human [125I]-eotaxin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL275481","4'-benzyl-1'-propylspiro[3,4-dihydro-2H-chromene-3,2'-(hexahydropyrazine)]-5-yl methyl ether","CCCN1CCN(Cc2ccccc2)CC13COc4cccc(OC)c4C3","B","=","IC50",40738027780411200.000000000000000000000000000000,"M","NA","Binding affinity towards 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL11425","8-{4-[(Chroman-3-ylmethyl)-amino]-butyl}-8-aza-spiro[4.5]decane-7,9-dione","O=C1CC2(CCCC2)CC(=O)N1CCCCNCC3COc4ccccc4C3","B","=","IC50",17782794100389200000.000000000000000000000000000000,"M","NA","Binding affinity towards 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL417608","8-{4-[(5-Methoxy-chroman-3-ylmethyl)-propyl-amino]-butyl}-8-aza-spiro[4.5]decane-7,9-dione","CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)CC3COc4cccc(OC)c4C3","B","=","IC50",128824955169313000.000000000000000000000000000000,"M","NA","Binding affinity towards 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL11409","8-{4-[5-methoxy-1'-propylspiro[3,4-dihydro-2H-chromene-3,2'-(hexahydropyrazine)]-4-yl]butyl}-8-azaspiro[4.5]decane-7,9-dione","CCCN1CCN(CCCCN2C(=O)CC3(CCCC3)CC2=O)CC14COc5cccc(OC)c5C4","B","=","IC50",89125093813374400.000000000000000000000000000000,"M","NA","Binding affinity towards 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL416523","8-{4-[(5-Methoxy-chroman-3-ylmethyl)-amino]-butyl}-8-aza-spiro[4.5]decane-7,9-dione","COc1cccc2OCC(CNCCCCN3C(=O)CC4(CCCC4)CC3=O)Cc12","B","=","IC50",20417379446695200000.000000000000000000000000000000,"M","NA","Binding affinity towards 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL11262","(5-Methoxy-chroman-3-ylmethyl)-dipropyl-amine","CCCN(CCC)CC1COc2cccc(OC)c2C1","B","=","IC50",63095734448019400.000000000000000000000000000000,"M","NA","Binding affinity towards 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL416336","(3-Dipropylaminomethyl-5-methoxy-chroman-3-yl)-dipropyl-amine","CCCN(CCC)CC1(COc2cccc(OC)c2C1)N(CCC)CCC","B","=","IC50",4677351412871980.000000000000000000000000000000,"M","NA","Binding affinity towards 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL438755","1',4'-dipropylspiro[3,4-dihydro-2H-chromene-3,2'-(hexahydropyrazine)]-5-yl methyl ether","CCCN1CCN(CCC)C2(COc3cccc(OC)c3C2)C1","B","=","IC50",100000000000000000.000000000000000000000000000000,"M","NA","Binding affinity towards 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL11592","8-{4-[(5-Methoxy-chroman-3-yl)-propyl-amino]-butyl}-8-aza-spiro[4.5]decane-7,9-dione","CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C3COc4cccc(OC)c4C3","B","=","IC50",1000000000000000000.000000000000000000000000000000,"M","NA","Binding affinity towards 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL35226","5-(Piperidin-4-ylmethoxy)-9-propyl-1,2,3,4-tetrahydro-benzo[h][1,6]naphthyridine","CCCN1CCC(COc2nc3ccccc3c4NCCCc24)CC1","B","=","IC50",5000000.000000000000000000000000000000,"M","NA","Ability to displace [3H]-ketanserin from 5-hydroxytryptamine 2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL292779","3-(3-{4-[2-(3-Fluoro-phenyl)-ethyl]-piperazin-1-yl}-propyl)-5-[1,2,4]triazol-4-yl-1H-indole","Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(cc34)n5cnnc5)CC2)c1","B","=","IC50",370000.000000000000000000000000000000,"M","NA","Compound was evaluated for the affinity at 5-hydroxytryptamine 2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL66227","(7R,9aS)-7-(4-Fluoro-phenoxymethyl)-2-(5-fluoro-pyrimidin-2-yl)-octahydro-pyrido[1,2-a]pyrazine","Fc1ccc(OC[C@@H]2CC[C@H]3CN(CCN3C2)c4ncc(F)cn4)cc1","B","=","IC50",150000.000000000000000000000000000000,"M","NA","In vitro binding affinity against 5-hydroxytryptamine 2A receptor in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL138458","1-[3-methoxyspiro[3,4-dihydro-1H-isochromene-1,4'-(hexahydropyridine)]-1-yl]-3-phenylpropane","COC1Cc2ccccc2C3(CCN(CCCc4ccccc4)CC3)O1","B","=","IC50",460000.000000000000000000000000000000,"M","NA","Inhibition of ketanserin binding to 5-hydroxytryptamine 2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL141209","1'-benzyl-3-methoxyspiro[3,4-dihydro-1H-isochromene-1,4'-(hexahydropyridine)]","COC1Cc2ccccc2C3(CCN(Cc4ccccc4)CC3)O1","B","=","IC50",6600000.000000000000000000000000000000,"M","NA","Inhibition of ketanserin binding to 5-hydroxytryptamine 2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL128","C-[3-(2-Dimethylamino-ethyl)-1H-indol-5-yl]-N-methyl-methanesulfonamide","CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1","B","=","IC50",7943280.000000000000000000000000000000,"M","NA","Binding activity radioligand.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL905","Dimethyl-[2-(5-[1,2,4]triazol-1-ylmethyl-1H-indol-3-yl)-ethyl]-amine","CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12","B","=","IC50",7943280.000000000000000000000000000000,"M","NA","Binding activity against 5-hydroxytryptamine 2C receptor from human brain cortex using [3H]mesulergine as radioligand.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL315308","Dimethyl-(11-phenyl-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-amine","CN(C)CC1CC2N(O1)c3cc(ccc3Cc4ccccc24)c5ccccc5","B","=","IC50",22390.000000000000000000000000000000,"M","NA","Binding affinity for human cloned 5-HT2A receptor expressed in L929 cells using [125I]R91150 as radioligand","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL310940","2-(4-Methyl-piperazin-1-ylmethyl)-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulene","CN1CCN(CC2CC3N(O2)c4ccccc4Cc5ccccc35)CC1","B","=","IC50",281840.000000000000000000000000000000,"M","NA","Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL79249","2-Morpholin-4-ylmethyl-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulene","C(C1CC2N(O1)c3ccccc3Cc4ccccc24)N5CCOCC5","B","=","IC50",141250.000000000000000000000000000000,"M","NA","Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL83731","C-(2,3,3a,8-Tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-yl)-methylamine","NCC1CC2N(O1)c3ccccc3Cc4ccccc24","B","=","IC50",15850.000000000000000000000000000000,"M","NA","Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL310183","(11-Chloro-3,3a-dihydro-2H-1,8-dioxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-dimethyl-amine","CN(C)CC1CC2N(O1)c3cc(Cl)ccc3Oc4ccccc24","B","=","IC50",1910.000000000000000000000000000000,"M","NA","Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL81485","Methyl-(2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-amine","CNCC1CC2N(O1)c3ccccc3Cc4ccccc24","B","=","IC50",13180.000000000000000000000000000000,"M","NA","Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL83658","Dimethyl-(2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-amine","CN(C)CC1CC2N(O1)c3ccccc3Cc4ccccc24","B","=","IC50",22910.000000000000000000000000000000,"M","NA","Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL313189","Dimethyl-[2-(2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-yl)-ethyl]-amine","CN(C)CCC1CC2N(O1)c3ccccc3Cc4ccccc24","B","=","IC50",91200.000000000000000000000000000000,"M","NA","Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL82714","Dimethyl-(2-methyl-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-amine","CN(C)CC1(C)CC2N(O1)c3ccccc3Cc4ccccc24","B","=","IC50",57540.000000000000000000000000000000,"M","NA","Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL316438","2-Pyrrolidin-1-ylmethyl-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulene","C(C1CC2N(O1)c3ccccc3Cc4ccccc24)N5CCCC5","B","=","IC50",25120.000000000000000000000000000000,"M","NA","Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL6437","2-Methyl-1,2,3,4,9,13b-hexahydro-2,4a-diaza-tribenzo[a,c,e]cycloheptene","CN1CCN2C(C1)c3ccccc3Cc4ccccc24","B","=","IC50",10470.000000000000000000000000000000,"M","NA","Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL310018","Dimethyl-[3-(2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-yl)-propyl]-amine","CN(C)CCCC1CC2N(O1)c3ccccc3Cc4ccccc24","B","=","IC50",3890.000000000000000000000000000000,"M","NA","Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL84293","Diethyl-(2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-amine","CCN(CC)CC1CC2N(O1)c3ccccc3Cc4ccccc24","B","=","IC50",42660.000000000000000000000000000000,"M","NA","Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL315834","(9-Fluoro-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-dimethyl-amine","CN(C)CC1CC2N(O1)c3cccc(F)c3Cc4ccccc24","B","=","IC50",23990.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL313604","(12-Chloro-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-dimethyl-amine","CN(C)CC1CC2N(O1)c3c(Cl)cccc3Cc4ccccc24","B","=","IC50",32360.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL84931","(11-Fluoro-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-dimethyl-amine","CN(C)CC1CC2N(O1)c3cc(F)ccc3Cc4ccccc24","B","=","IC50",1150.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL315772","(11-Chloro-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-dimethyl-amine","CN(C)CC1CC2N(O1)c3cc(Cl)ccc3Cc4ccccc24","B","=","IC50",3470.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL314107","(5,11-Difluoro-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-dimethyl-amine","CN(C)CC1CC2N(O1)c3cc(F)ccc3Cc4ccc(F)cc24","B","=","IC50",10720.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL314795","Dimethyl-(4-methyl-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-amine","CN(C)CC1CC2N(O1)c3ccccc3Cc4cccc(C)c24","B","=","IC50",47860.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL83073","Dimethyl-(7-trifluoromethyl-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-amine","CN(C)CC1CC2N(O1)c3ccccc3Cc4c2cccc4C(F)(F)F","B","=","IC50",1000000.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL83658","Dimethyl-(2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-amine","CN(C)CC1CC2N(O1)c3ccccc3Cc4ccccc24","B","=","IC50",22910.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL82635","Dimethyl-(9-methyl-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-amine","CN(C)CC1CC2N(O1)c3cccc(C)c3Cc4ccccc24","B","=","IC50",91200.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL84081","(10-Fluoro-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-dimethyl-amine","CN(C)CC1CC2N(O1)c3ccc(F)cc3Cc4ccccc24","B","=","IC50",6920.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL85735","Dimethyl-(11-methyl-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-amine","CN(C)CC1CC2N(O1)c3cc(C)ccc3Cc4ccccc24","B","=","IC50",3090.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL315044","(5-Methoxy-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-dimethyl-amine","COc1ccc2Cc3ccccc3N4OC(CN(C)C)CC4c2c1","B","=","IC50",302000.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL85155","Dimethyl-(6-methyl-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-amine","CN(C)CC1CC2N(O1)c3ccccc3Cc4cc(C)ccc24","B","=","IC50",10470.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL82966","(7-Fluoro-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-dimethyl-amine","CN(C)CC1CC2N(O1)c3ccccc3Cc4c(F)cccc24","B","=","IC50",31620.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL84810","Dimethyl-(4-trifluoromethyl-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-amine","CN(C)CC1CC2N(O1)c3ccccc3Cc4cccc(c24)C(F)(F)F","B","=","IC50",67610.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL314885","(5-Fluoro-2,3,3a,8-tetrahydro-1-oxa-12b-aza-dibenzo[e,h]azulen-2-ylmethyl)-dimethyl-amine","CN(C)CC1CC2N(O1)c3ccccc3Cc4ccc(F)cc24","B","=","IC50",53700.000000000000000000000000000000,"M","NA","Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
